,,,,,,,,,,,
,城市,酒店,原名称,平台,星级,房型,对于Qunar - 订购网站,价格,返现,website,
,西安,西安金花豪生国际大酒店,西安金花豪生国际大酒店,eLong,5,豪华客房（双床）,,539,46,http://hotel.elong.com/xian/52701009/,
,西安,西安金花豪生国际大酒店,西安金花豪生国际大酒店,Ctrip,5,豪华客房（双床）(限时抢购),,539,,http://hotels.ctrip.com/hotel/420030.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,西安,西安荣民国际饭店,西安荣民国际饭店,Qunar,5,豪华大床房,来订吧,398,56,http://hotel.qunar.com/city/xian/dt-6595/?tag=xian#fromDate=2014-02-28&toDate=2014-03-01&q=%E8%A5%BF%E5%AE%89%E8%8D%A3%E6%B0%91%E5%9B%BD%E9%99%85%E9%A5%AD%E5%BA%97&from=hotellist%7Csug&filterid=5fd0be52-b27c-4a37-86c8-6ae81c6ff5c6_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A3765C18&QHPR=1_1_0_0,
,西安,西安荣民国际饭店,西安荣民国际饭店,eLong,5,豪华单人间（特价）,,398,26,http://hotel.elong.com/xian/52701050/,
,西安,西安荣民国际饭店,西安荣民国际饭店,Ctrip,5,豪华单人间(冬季促销),,398,,http://hotels.ctrip.com/hotel/438895.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,7天连锁酒店武汉武大街道口店,7天连锁酒店（武汉武大街道口店）,Ctrip,2,经济房,,157,,http://hotels.ctrip.com/hotel/115446.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,7天连锁酒店武汉武大街道口店,7天连锁酒店（武汉武大街道口店）,eLong,0,经济房,,157,,http://hotel.elong.com/wuhan/01801192/,
,武汉,7天连锁酒店武汉武大街道口店,7天连锁酒店武汉武大街道口店,Qunar,经济型,经济房,1.酒店之家,167,5,http://hotel.qunar.com/city/wuhan/dt-4571/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=7%E5%A4%A9%E8%BF%9E%E9%94%81%E9%85%92%E5%BA%97%E6%AD%A6%E6%B1%89%E6%AD%A6%E5%A4%A7%E8%A1%97%E9%81%93%E5%8F%A3%E5%BA%97&from=hotellist%7Csug&filterid=530cfee7-6fbc,
,武汉,汉庭酒店武汉武大店,汉庭酒店（武汉武大店）,Ctrip,2,特价房,,189,,http://hotels.ctrip.com/hotel/433217.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,汉庭酒店武汉武大店,汉庭酒店（武汉武大店）,eLong,0,特价房,,189,,http://hotel.elong.com/wuhan/01801567/,
,武汉,汉庭酒店武汉武大店,汉庭酒店武汉武大店,Qunar,经济型,特价房,1.汉庭酒店直销,239,,http://hotel.qunar.com/city/wuhan/dt-6015/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%B1%89%E5%BA%AD%E9%85%92%E5%BA%97%EF%BC%88%E6%AD%A6%E6%B1%89%E6%AD%A6%E5%A4%A7%E5%BA%97%EF%BC%89&from=hotellist%7Csug&filterid=877602ca-391e-40d0-9dcb-c3996e64f532_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A18782C4&QHPR=1_1_0_0,
,武汉,速8酒店武汉中南路付家坡车站店,速8酒店（武汉付家坡店）,Ctrip,2,高级双床房,,258,,http://hotels.ctrip.com/hotel/608196.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,速8酒店武汉中南路付家坡车站店,速8酒店（武汉傅家坡店）,eLong,3,高级双床房,,258,31,http://hotel.elong.com/wuhan/11801165/,
,武汉,速8酒店武汉中南路付家坡车站店,速8酒店武汉中南路付家坡车站店,Qunar,经济型,高级双床房,1.酒店之家,258,55,http://hotel.qunar.com/city/wuhan/dt-7345/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E9%80%9F8%E9%85%92%E5%BA%97%EF%BC%88%E6%AD%A6%E6%B1%89%E4%B8%AD%E5%8D%97%E8%B7%AF%E4%BB%98%E5%AE%B6%E5%9D%A1%E8%BD%A6%E7%AB%99%E5%BA%97%EF%BC%89&from=hotellist%7,
,武汉,锦江之星武汉吴家山经济开发区店,锦江之星（武汉吴家山经济开发区店）,Ctrip,2,商务标准房,,159,,http://hotels.ctrip.com/hotel/444989.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,锦江之星武汉吴家山经济开发区店,锦江之星（武汉吴家山经济开发区店）,eLong,2,商务标间,,159,,http://hotel.elong.com/wuhan/01801640/,
,武汉,锦江之星武汉吴家山经济开发区店,锦江之星武汉吴家山经济开发区店,Qunar,经济型,商务标准房,1.来订吧,159,,http://hotel.qunar.com/city/wuhan/dt-6631/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E9%94%A6%E6%B1%9F%E4%B9%8B%E6%98%9F%EF%BC%88%E6%AD%A6%E6%B1%89%E5%90%B4%E5%AE%B6%E5%B1%B1%E7%BB%8F%E6%B5%8E%E5%BC%80%E5%8F%91%E5%8C%BA%E5%BA%97%EF%BC%89&from=hot,
,武汉,如家快捷武汉户部巷店,如家快捷酒店（武汉户部巷店）,Ctrip,2,时尚商务房,,189,,http://hotels.ctrip.com/hotel/668297.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,如家快捷武汉户部巷店,如家快捷酒店（武汉户部巷店）,eLong,0,时尚商务房,,189,,http://hotel.elong.com/wuhan/11801394/,
,武汉,如家快捷武汉户部巷店,如家快捷武汉户部巷店,Qunar,经济型,时尚商务房,1.酒店之家,199,5,http://hotel.qunar.com/city/wuhan/dt-7461/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E5%A6%82%E5%AE%B6%E5%BF%AB%E6%8D%B7%E6%AD%A6%E6%B1%89%E6%88%B7%E9%83%A8%E5%B7%B7%E5%BA%97&from=hotellist%7Csug&filterid=d14ca43c-ed34-4396-91f1-ed96237371a7_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A200FA77&QHPR=1_1_0_0,
,武汉,莫泰168连锁酒店武汉黄鹤楼首义广场店,莫泰168（武汉黄鹤楼首义广场店）,Ctrip,2,商务大床房,,189,,http://hotels.ctrip.com/hotel/63706.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,莫泰168连锁酒店武汉黄鹤楼首义广场店,莫泰168（武汉黄鹤楼首义广场店）,eLong,0,商务大床房,,189,,http://hotel.elong.com/wuhan/01801018/,
,武汉,莫泰168连锁酒店武汉黄鹤楼首义广场店,莫泰168连锁酒店武汉黄鹤楼首义广场店,Qunar,经济型,商务大床房,1.住哪网,189,,http://hotel.qunar.com/city/wuhan/dt-2131/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E8%8E%AB%E6%B3%B0168%E8%BF%9E%E9%94%81%E9%85%92%E5%BA%97%E6%AD%A6%E6%B1%89%E9%BB%84%E9%B9%A4%E6%A5%BC%E9%A6%96%E4%B9%89%E5%B9%BF%E5%9C%BA%E5%BA%97&from=hotellist,
,武汉,武汉天鹅恋情侣酒店,武汉天鹅恋情侣酒店,Ctrip,2,梦幻房(内宾),,398,,http://hotels.ctrip.com/hotel/454836.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉天鹅恋情侣酒店,武汉天鹅恋情侣酒店,eLong,0,梦幻房,,398,31,http://hotel.elong.com/wuhan/01801510/,
,武汉,武汉天鹅恋情侣酒店,武汉天鹅恋情侣酒店,Qunar,3,梦幻房,1.酒店之家,398,47,http://hotel.qunar.com/city/wuhan/dt-6012/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%AD%A6%E6%B1%89%E5%A4%A9%E9%B9%85%E6%81%8B%E6%83%85%E4%BE%A3%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=e368cea1-766b-4fad-bdcd-a339974ed7be_A&showMap=0&qptype=hotelName&QHFP=ZSS_A21C4778&QHPR=1_1_0_0,
,武汉,武汉宏富达商务酒店,武汉宏富达商务酒店,Ctrip,3,豪华套间,,418,,http://hotels.ctrip.com/hotel/393201.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉宏富达商务酒店,武汉宏富达商务酒店,eLong,3,豪华套房,,418,46,http://hotel.elong.com/wuhan/31801242/,
,武汉,武汉宏富达商务酒店,武汉宏富达商务酒店,Qunar,3,豪华套房,1.来订吧,418,66,http://hotel.qunar.com/city/wuhan/dt-6006/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%AD%A6%E6%B1%89%E5%AE%8F%E5%AF%8C%E8%BE%BE%E5%95%86%E5%8A%A1%E9%85%92%E5%BA%97&from=hotellist&filterid=c3e6a132-9493-4b05-89ac-cca54de7ce0c_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A2259061&QHPR=1_1_0_0,
,武汉,武汉京翠大酒店,武汉京翠大酒店,Ctrip,3,商务标准间,,288,,http://hotels.ctrip.com/hotel/109214.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉京翠大酒店,武汉京翠大酒店,eLong,4,商务标准间,,288,46,http://hotel.elong.com/wuhan/41801123/,
,武汉,武汉京翠大酒店,武汉京翠大酒店,Qunar,3,商务标准间,1.住哪网,288,41,http://hotel.qunar.com/city/wuhan/dt-5277/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%AD%A6%E6%B1%89%E4%BA%AC%E7%BF%A0%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=36636566-3a0f-4e03-96c7-ed4c1457c443_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A22DC5C1&QHPR=1_1_0_0,
,武汉,武汉福缘百合假日酒店,武汉福缘百合假日酒店,Ctrip,3,SPA套房,,269,,http://hotels.ctrip.com/hotel/439533.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉福缘百合假日酒店,武汉福缘百合假日酒店,eLong,3,SPA套房,,269,26,http://hotel.elong.com/wuhan/01801559/,
,武汉,武汉福缘百合假日酒店,武汉福缘百合假日酒店,Qunar,3,SPA套房,1.住哪网,269,13,http://hotel.qunar.com/city/wuhan/dt-6049/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%AD%A6%E6%B1%89%E7%A6%8F%E7%BC%98%E7%99%BE%E5%90%88%E5%81%87%E6%97%A5%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=c38b8142-fc64-4b03-b550-50867104a8ae_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A237C870&QHPR=1_1_0_0,
,武汉,武汉天美乐饭店江汉路店,天美乐饭店（武汉江汉路店）,Ctrip,4,商务大/双床房,,338,,http://hotels.ctrip.com/hotel/55264.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉天美乐饭店江汉路店,天美乐饭店（武汉江汉路店）,eLong,4,商务大床间,,338,36,http://hotel.elong.com/wuhan/41801118/,
,武汉,武汉天美乐饭店江汉路店,武汉天美乐饭店江汉路店,Qunar,4,商务大床房,1.来订吧,338,55,http://hotel.qunar.com/city/wuhan/dt-2142/?tag=wuhan#fromDate=2014-02-28&toDate=2014-03-01&q=%E6%AD%A6%E6%B1%89%E5%A4%A9%E7%BE%8E%E4%B9%90%E9%A5%AD%E5%BA%97%E6%B1%9F%E6%B1%89%E8%B7%AF%E5%BA%97&from=hotellist%7Csug&filterid=f2f83461-174e-47d1-b25a-9ec99ed0a240_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A244CCBE&QHPR=1_1_0_0,
,武汉,武汉江湾壹号大酒店,武汉江湾壹号大酒店,Ctrip,4,高级客房,,348,,http://hotels.ctrip.com/hotel/607443.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉江湾壹号大酒店,武汉江湾壹号大酒店,eLong,4,高级客房（大床）,,348,46,http://hotel.elong.com/wuhan/01801308/,
,武汉,武汉江湾壹号大酒店,武汉江湾壹号大酒店,Qunar,4,高级大床客房,1.住哪网,348,67,http://hotel.qunar.com/city/wuhan/dt-5691/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E6%B1%9F%E6%B9%BE%E5%A3%B9%E5%8F%B7%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist&filterid=edb5d857-3909-430f-a037-4d2654de4136_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A306B334&QHPR=1_1_0_0,
,武汉,武汉华岭戴斯酒店,武汉华岭戴斯酒店,Ctrip,4,豪华大床房(限时抢购)(周年庆限时特惠),,328,,http://hotels.ctrip.com/hotel/455098.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉华岭戴斯酒店,武汉华岭戴斯酒店,eLong,4,豪华大床房,,328,,http://hotel.elong.com/wuhan/41801153/,
,武汉,武汉华岭戴斯酒店,武汉华岭戴斯酒店,Qunar,4,豪华大床房,1.来订吧,378,58,http://hotel.qunar.com/city/wuhan/dt-6657/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E5%8D%8E%E5%B2%AD%E6%88%B4%E6%96%AF%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=a6bb298d-d395-4ca0-9510-b3d4cf5f2287_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A3286A6D&QHPR=1_1_0_0,
,武汉,武汉安华酒店,武汉安华酒店,Ctrip,4,普通标准双人间[含早],,378,,http://hotels.ctrip.com/hotel/533555.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉安华酒店,武汉安华酒店,eLong,4,标准双人间,,378,51,http://hotel.elong.com/wuhan/31801038/,
,武汉,武汉安华酒店,武汉安华酒店,Qunar,,标准双人间,1.来订吧,378,75,http://hotel.qunar.com/city/wuhan/dt-46/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E5%AE%89%E5%8D%8E%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=b7c34590-962d-4bae-a0d2-8db98db77697_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A336C56F&QHPR=1_1_0_0,
,武汉,武汉喜瑞得大酒店,武汉喜瑞得大酒店,Ctrip,4,行政豪华城景房,,528,,http://hotels.ctrip.com/hotel/100223.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉喜瑞得大酒店,武汉喜瑞得大酒店,eLong,4,行政豪华城景大床房,,548,56,http://hotel.elong.com/wuhan/41801120/,
,武汉,武汉喜瑞得大酒店,武汉喜瑞得大酒店,Qunar,4,行政豪华城景房,1.来订吧,528,70,http://hotel.qunar.com/city/wuhan/dt-4574/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E5%96%9C%E7%91%9E%E5%BE%97%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=fc08e70f-5532-476e-9824-01af56a636ba_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A33F0720&QHPR=1_1_0_0,
,武汉,武汉保利大酒店（原武汉保利白玫瑰大酒店）,湖北保利大酒店（原保利白玫瑰大酒店）,Ctrip,5,标准大床房,,588,,http://hotels.ctrip.com/hotel/435924.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉保利大酒店（原武汉保利白玫瑰大酒店）,武汉保利大酒店（原白玫瑰大酒店）,eLong,5,标准间（大床）,,588,61,http://hotel.elong.com/wuhan/41801005/,
,武汉,武汉保利大酒店（原武汉保利白玫瑰大酒店）,武汉保利大酒店（原武汉保利白玫瑰大酒店）,Qunar,,标准大床间,1.来订吧,588,65,http://hotel.qunar.com/city/wuhan/dt-5762/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E4%BF%9D%E5%88%A9%E5%A4%A7%E9%85%92%E5%BA%97%EF%BC%88%E5%8E%9F%E6%AD%A6%E6%B1%89%E4%BF%9D%E5%88%A9%E7%99%BD%E7%8E%AB%E7%91%B0%E5%A4%A7%E9%85%92,
,武汉,武汉君宜王朝大饭店,武汉君宜王朝大饭店,Ctrip,5,豪华大床间,,398,,http://hotels.ctrip.com/hotel/602610.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉君宜王朝大饭店,武汉君宜王朝大饭店,eLong,5,豪华大床间,,498,56,http://hotel.elong.com/wuhan/51801031/,
,武汉,武汉君宜王朝大饭店,武汉君宜王朝大饭店,Qunar,5,豪华大床间,1.来订吧,498,66,http://hotel.qunar.com/city/wuhan/dt-3714/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E5%90%9B%E5%AE%9C%E7%8E%8B%E6%9C%9D%E5%A4%A7%E9%A5%AD%E5%BA%97&from=hotellist%7Csug&filterid=7bdc56f6-a71f-4e77-b9a6-a3d0df4d013a_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A351E89A&QHPR=1_1_0_0,
,武汉,武汉万达嘉华酒店,武汉万达嘉华酒店,Ctrip,5,高级豪华房,,733,,http://hotels.ctrip.com/hotel/480200.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉万达嘉华酒店,武汉万达嘉华酒店,eLong,5,高级豪华房,,849,71,http://hotel.elong.com/wuhan/51801088/,
,武汉,武汉万达嘉华酒店,武汉万达嘉华酒店,Qunar,5,豪华大床房,1.来订吧,849,72,http://hotel.qunar.com/city/wuhan/dt-6929/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E4%B8%87%E8%BE%BE%E5%98%89%E5%8D%8E%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=3c1a614f-47cd-4e19-aa54-ef3d04ab4c47_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A3675D93&QHPR=1_1_0_0,
,武汉,武汉雄楚国际大酒店,武汉雄楚国际大酒店,Ctrip,5,豪华大床房,,528,,http://hotels.ctrip.com/hotel/435746.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉雄楚国际大酒店,武汉雄楚国际大酒店,eLong,5,豪华单人房,,555,,http://hotel.elong.com/wuhan/51801023/,
,武汉,武汉雄楚国际大酒店,武汉雄楚国际大酒店,Qunar,5,豪华大床房,1.来订吧,528,62,http://hotel.qunar.com/city/wuhan/dt-2101/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E9%9B%84%E6%A5%9A%E5%9B%BD%E9%99%85%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist&filterid=88115843-4bbe-475f-a211-57538dd162a7_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A37825E1&QHPR=1_1_0_0,
,武汉,武汉易斯特国际酒店,武汉珞珈山宾馆（原武汉易斯特国际酒店）,Ctrip,5,高级大床间,,418,,http://hotels.ctrip.com/hotel/435928.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉易斯特国际酒店,武汉珞珈山宾馆（原武汉易斯特国际酒店）,eLong,5,高级房,,418,56,http://hotel.elong.com/wuhan/51801027/,
,武汉,武汉易斯特国际酒店,武汉易斯特国际酒店,Qunar,5,高级大床房,1.来订吧,418,118,http://hotel.qunar.com/city/wuhan/dt-2113/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E6%98%93%E6%96%AF%E7%89%B9%E5%9B%BD%E9%99%85%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=acadfbd3-394d-4614-a727-0219b5d81d6e_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A3803FE8&QHPR=1_1_0_0,
,武汉,武汉华天大酒店,武汉华天大酒店,Ctrip,5,豪华双人间[含早],,490,,http://hotels.ctrip.com/hotel/534198.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉华天大酒店,武汉华天大酒店,eLong,5,豪华双人间,,520,56,http://hotel.elong.com/wuhan/51801012/,
,武汉,武汉华天大酒店,武汉华天大酒店,Qunar,5,豪华双人房,1.来订吧,550,118,http://hotel.qunar.com/city/wuhan/dt-65/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E5%8D%8E%E5%A4%A9%E5%A4%A7%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=e17c0c5a-3bd3-4346-913c-985645c75c3d_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A387D884&QHPR=1_1_0_0,
,武汉,武汉盛捷武胜服务公寓,武汉盛捷武胜服务公寓,Ctrip,5,豪华大床房(提前7天预订),,500,,http://hotels.ctrip.com/hotel/534627.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉盛捷武胜服务公寓,武汉盛捷武胜服务公寓,eLong,5,豪华大床房,,552,,N/A,
,武汉,武汉盛捷武胜服务公寓,武汉盛捷武胜服务公寓,Qunar,5,豪华大床房,1.住哪网,736,52,http://hotel.qunar.com/city/wuhan/dt-6917/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E7%9B%9B%E6%8D%B7%E6%AD%A6%E8%83%9C%E6%9C%8D%E5%8A%A1%E5%85%AC%E5%AF%93&from=hotellist%7Csug&filterid=dcc8bfc8-0df0-4fca-8475-a6334ceeba12_A&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A39AB335&QHPR=1_1_0_0,
,武汉,武汉巴山夜雨大酒店总督府,湖北巴山夜雨大酒店总督府,Ctrip,5,高级大床间,,488,,http://hotels.ctrip.com/hotel/742418.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉巴山夜雨大酒店总督府,湖北巴山夜雨大酒店总督府（武汉）,eLong,5,高级大床间,,488,36,http://hotel.elong.com/wuhan/01801319/,
,武汉,武汉巴山夜雨大酒店总督府,武汉巴山夜雨大酒店总督府,Qunar,5,高级大床间,1.住哪网,488,61,http://hotel.qunar.com/city/wuhan/dt-3549/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B9%96%E5%8C%97%E5%B7%B4%E5%B1%B1%E5%A4%9C%E9%9B%A8%E5%A4%A7%E9%85%92%E5%BA%97%E6%80%BB%E7%9D%A3%E5%BA%9C&from=hotellist%7Csug&filterid=b623c202-7204-4f3d-97a3,
,武汉,武汉糖果时尚酒店,武汉糖果时尚酒店,Ctrip,3,商务大床房,,178,,http://hotels.ctrip.com/hotel/371292.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉糖果时尚酒店,武汉糖果时尚酒店,eLong,0,商务大床房,,178,21,http://hotel.elong.com/wuhan/01801465/,
,武汉,武汉糖果时尚酒店,武汉糖果时尚酒店,Qunar,2,商务大床房,1.住哪网,188,,http://hotel.qunar.com/city/wuhan/dt-5880/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E7%B3%96%E6%9E%9C%E6%97%B6%E5%B0%9A%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=28c88219-e46f-45e1-afaa-4bbab9bd1381_C&showMap=0&qptype=hotelName&QHFP=ZSS_A3B3F326&QHPR=1_1_0_0,
,武汉,武汉尚果酒店江汉路店,武汉尚果创意酒店,Ctrip,2,胶囊房(内宾),,109,,http://hotels.ctrip.com/hotel/476251.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉尚果酒店江汉路店,武汉尚果创意酒店,eLong,0,胶囊房,,109,16,http://hotel.elong.com/wuhan/01801550/,
,武汉,武汉尚果酒店江汉路店,武汉尚果酒店江汉路店,Qunar,2,胶囊房,1.易程旅行网,139,12,http://hotel.qunar.com/city/wuhan/dt-5994/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%89%E5%B0%9A%E6%9E%9C%E5%88%9B%E6%84%8F%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=5f62e66b-083f-4c66-a070-4d850c55a57d_C&showMap=0&qptype=hotelName&QHFP=ZSS_A3C40A70&QHPR=1_2_0_0,
,武汉,武汉汉驿连锁旅店司门口店,汉驿连锁旅店（武汉司门口店） ,Ctrip,2,普通单床房,,100,,http://hotels.ctrip.com/hotel/456009.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉汉驿连锁旅店司门口店,汉驿连锁旅店（武汉司门口店） ,eLong,0,普通单床房,,100,11,http://hotel.elong.com/wuhan/01801606/,
,武汉,武汉汉驿连锁旅店司门口店,武汉汉驿连锁旅店司门口店,Qunar,2,标准单人房,1.住哪网,120,22,http://hotel.qunar.com/city/wuhan/dt-6141/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%B1%89%E9%A9%BF%E8%BF%9E%E9%94%81%E6%97%85%E5%BA%97%EF%BC%88%E6%AD%A6%E6%B1%89%E5%85%AD%E6%B8%A1%E6%A1%A5%E5%BA%97%EF%BC%89&from=hotellist&filterid=8cefb499-0f,
,武汉,武汉8+1商务酒店,武汉8+1商务酒店,Ctrip,2,商务标间,,150,,http://hotels.ctrip.com/hotel/378477.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉8+1商务酒店,武汉8＋1商务酒店,eLong,0,商务标间,,150,16,http://hotel.elong.com/wuhan/01801522/,
,武汉,武汉8+1商务酒店,武汉8+1商务酒店,Qunar,2,商务标间,3.酒店之家,150,25,http://hotel.qunar.com/city/wuhan/dt-5923/?tag=wuhan#fromDate=2014-02-27&toDate=2014-02-28&q=%E6%AD%A6%E6%B1%898%2B1%E5%95%86%E5%8A%A1%E9%85%92%E5%BA%97&from=hotellist%7Csug&filterid=56fc4040-f67c-42f1-9b64-8395f6a98c09_C&showMap=0&qptype=hotelName|poi&haspoi=1&QHFP=ZSS_A3E9B049&QHPR=1_1_0_0,
,武汉,武汉黄浦龙宾馆,武汉黄浦龙宾馆（客栈）,Ctrip,2,普通房,,118,,http://hotels.ctrip.com/hotel/472360.html#ctm_ref=hd_0_0_0_0_lst_sr_1_df_ls_1_n_hi_0_0_0,
,武汉,武汉黄浦龙宾馆,武汉黄浦龙宾馆（客栈）,eLong,0,普通房,,118,16,http://hotel.elong.com/wuhan/01801602/,
